article,best_topic,likelyhood,keywords
7403,1,0.3248615184099055,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7404,3,0.09784115666468605,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7405,9,0.19489007724301843,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7406,3,0.3077765607886091,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7407,8,0.43895263312739047,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7408,5,0.3143681715110287,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7409,5,0.2863575514177924,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7410,9,0.22208385222083857,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7411,5,0.23676323676323677,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7412,6,0.285385500575374,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7413,5,0.24229306047487864,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7414,6,0.14733542319749218,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7415,6,0.37857245440183823,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7416,3,0.26072317376665205,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7417,3,0.25148544266191325,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7418,8,0.2918932918932919,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7419,1,0.2182287996241485,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7420,10,0.19052914465758503,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7421,3,0.25750256185038795,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7422,8,0.12169891687963977,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7423,9,0.11915450804339693,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7424,3,0.14236706689536874,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7425,8,0.1674931129476584,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7426,1,0.14733542319749215,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7427,3,0.21500721500721498,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7428,1,0.16559032952475575,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7429,5,0.1677646025472113,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7430,6,0.1674641148325359,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7431,6,0.4332148298628745,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7432,8,0.4731762065095398,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7433,3,0.14685314685314685,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7434,9,0.2411502411502412,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7435,3,0.31414141414141417,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7436,8,0.1560532864880691,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7437,3,0.1993006993006993,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7438,5,0.24101010101010104,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7439,8,0.2236652236652237,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7440,9,0.21414141414141416,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7441,8,0.16178736517719566,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7442,5,0.2800865800865801,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7443,3,0.18632756132756131,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7444,1,0.2367091972355131,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7445,5,0.1962341865254487,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7446,6,0.16178736517719572,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7447,3,0.3131313131313132,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7448,3,0.17546432062561093,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7449,3,0.1975638740344622,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7450,3,0.13782991202346043,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7451,3,0.13521352135213519,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7452,8,0.24784688995215307,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7453,3,0.28189588189588194,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7454,8,0.2140243009808227,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7455,0,0.12916045702930948,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7456,8,0.2844887228448873,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7457,8,0.10680882903105125,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7458,3,0.21649831649831655,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7459,8,0.12634032634032633,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7460,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7461,8,0.2313762626262626,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7462,9,0.13380379133803794,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7463,1,0.30571674188695447,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7464,10,0.3218802195180148,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7465,9,0.2079525412858746,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7466,3,0.17685327854819383,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7467,4,0.22033341545536672,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7468,9,0.23816478033345506,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7469,3,0.1739057239057239,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7470,3,0.1596668438773702,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7471,3,0.1397306397306397,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7472,1,0.3211634416453694,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7473,7,0.5811882263495166,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7474,4,0.14733877233877238,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7475,3,0.27622377622377625,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7476,1,0.22346926050629756,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7477,3,0.10664335664335661,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7478,5,0.12481962481962483,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7479,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7480,0,0.17966178640335945,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7481,1,0.14225589225589227,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7482,3,0.2665112665112665,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7483,9,0.28578467602857843,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7484,2,0.12946127946127947,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7485,5,0.20737495436290618,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7486,8,0.16327985739750445,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7487,9,0.1951331496786042,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7488,5,0.2057912457912458,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7489,5,0.31538600288600294,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7490,4,0.28484848484848485,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7491,1,0.24600434727017004,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7492,1,0.21754737457216802,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7493,8,0.32837143363459154,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7494,7,0.12545747328356024,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7495,9,0.1241225817497004,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7496,5,0.21612521612521612,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7497,9,0.2512036250354008,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7498,3,0.3062049062049062,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7499,9,0.28593628593628595,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7500,10,0.206917661463116,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7501,4,0.44512694512694506,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7502,10,0.18144863266814484,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7503,3,0.40568730786122104,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7504,3,0.12121212121212123,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7505,3,0.331836887392443,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7506,0,0.29241784937987475,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7507,9,0.1190082644628099,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7508,4,0.30179149990470755,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7509,8,0.2552800734618917,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7510,8,0.3844325609031492,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7511,3,0.1212121212121212,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7512,3,0.3512626262626264,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7513,8,0.17959001782531198,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7514,3,0.22387812551746974,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7515,8,0.18549127640036733,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7516,1,0.1741553465691396,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7517,6,0.12587412587412586,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7518,3,0.29804372842347526,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7519,8,0.43470941297028254,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7520,3,0.15466136777612186,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7521,8,0.23905723905723905,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7522,1,0.23163256496589837,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7523,4,0.40614141414141414,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7524,3,0.18621700879765396,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7525,7,0.4226821056089349,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7526,6,0.3920290992829852,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7527,2,0.2027377601148093,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7528,8,0.27622377622377625,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7529,5,0.4053030303030302,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7530,3,0.30456075910621366,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7531,9,0.222059302704464,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7532,3,0.13967258794845003,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7533,9,0.13275613275613274,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7534,8,0.44016354016354015,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7535,3,0.21630094043887144,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7536,5,0.26988636363636365,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7537,9,0.25863902179691656,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7538,8,0.2656292656292657,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7539,4,0.20887445887445882,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7540,7,0.1720959595959596,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7541,8,0.28003438641736517,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7542,3,0.3317384370015949,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7543,3,0.37962037962037964,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7544,9,0.19470062948323813,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7545,9,0.12831439393939392,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7546,9,0.25511875511875515,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7547,5,0.46754501537110227,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7548,6,0.2262127447312633,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7549,4,0.3427973427973427,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7550,8,0.12652844231791602,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7551,3,0.1525974025974026,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7552,6,0.2835412953060012,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7553,8,0.13817419477796836,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7554,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7555,4,0.2687878787878788,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7556,8,0.15076134479119555,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7557,9,0.20282828282828286,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7558,7,0.35289604909858074,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7559,4,0.42303833032309845,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7560,0,0.2547211242863417,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7561,4,0.3857959439354789,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7562,3,0.1549982584465343,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7563,3,0.20255183413078146,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7564,3,0.30387205387205385,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7565,4,0.18501683501683502,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7566,3,0.19905956112852663,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7567,5,0.20961494645705178,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7568,9,0.17123037604965316,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7569,3,0.13275613275613274,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7570,3,0.18756530825496343,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7571,0,0.2234392113910186,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7572,4,0.4647235715938005,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7573,3,0.29769921436588104,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7574,6,0.2519821874660585,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7575,9,0.22652265226522653,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7576,2,0.20678044815975852,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7577,6,0.16302263137706174,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7578,3,0.2878076540048372,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7579,8,0.17142008318478907,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7580,3,0.10873440285204988,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7581,3,0.24428904428904427,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7582,9,0.18123766399628471,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7583,3,0.2784992784992784,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7584,3,0.32174688057040995,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7585,6,0.24881728679197032,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7586,8,0.13775687913618948,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7587,3,0.12506887052341598,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7588,3,0.1173271173271173,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7589,4,0.16727272727272727,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7590,0,0.46871702095582696,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7591,8,0.3288144603934077,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7592,6,0.11688311688311688,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7593,1,0.11298166853722408,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7594,10,0.16146311600857058,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7595,6,0.31339888955782996,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7596,10,0.15186957292220452,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7597,10,0.17904855001629197,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7598,1,0.4752831343740434,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7599,10,0.18649178350670886,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7600,3,0.3006993006993008,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7601,3,0.3452598271875381,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7602,9,0.25662025662025667,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7603,3,0.21263482280431437,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7604,10,0.11092745638200183,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7605,9,0.23160173160173161,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7606,9,0.22959322959322964,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7607,8,0.22758448684374608,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7608,3,0.1245791245791246,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7609,3,0.3006993006993008,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7610,8,0.12262980684033317,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7611,3,0.12528510915607688,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7612,3,0.33464515282697105,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7613,10,0.11900826446280992,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7614,3,0.1883116883116883,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7615,8,0.28089720736779566,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7616,10,0.20229076479076477,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7617,9,0.22364489970123774,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7618,3,0.31326081326081323,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7619,9,0.22690674864587912,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7620,3,0.15824915824915822,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7621,9,0.1939109403898136,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7622,3,0.2741477272727273,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7623,4,0.3827248866618944,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7624,5,0.1454197143852316,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7625,9,0.2361644615165742,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7626,9,0.23386809269162212,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7627,10,0.1526199494949495,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7628,0,0.22000962000962002,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7629,5,0.2803431136764471,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7630,8,0.2662522662522663,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7631,5,0.3587514489153834,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7632,5,0.20519480519480524,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7633,10,0.11092745638200183,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7634,8,0.3187721369539552,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7635,5,0.28833792470156105,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7636,5,0.24959270120560445,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7637,10,0.24401913875598089,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7638,6,0.2825515428255154,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7639,3,0.29415779415779414,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7640,3,0.10497835497835499,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7641,0,0.19489007724301838,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7642,7,0.40348267955629913,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7643,7,0.24894102313457156,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7644,7,0.4605601469237831,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7645,3,0.17045454545454544,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7646,2,0.18558721543796172,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7647,4,0.15027195027195028,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7648,5,0.23356856233568568,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7649,6,0.2252525252525253,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7650,4,0.21923583662714094,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7651,9,0.2458566244974012,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7652,5,0.20590046809559007,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7653,4,0.21687462863933457,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7654,5,0.1622960372960373,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7655,5,0.359575132771009,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7656,5,0.3678245873367824,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7657,0,0.2134941649504756,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7658,0,0.4033539276257723,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7659,9,0.14911014911014908,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7660,5,0.13973063973063968,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7661,7,0.3479338842975206,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7662,7,0.5150808787172424,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7663,0,0.2990995932172403,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7664,3,0.13561541339319116,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7665,7,0.15748952944074898,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7666,6,0.24214050618545002,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7667,4,0.2660672660672661,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7668,7,0.29389641091768753,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7669,8,0.2981076588671525,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7670,6,0.33327174180832714,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7671,5,0.25671812464265303,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7672,1,0.15333985011404366,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7673,0,0.23914823914823918,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7674,4,0.24063552188552192,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7675,3,0.16386083052749717,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7676,6,0.31887843956809475,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7677,7,0.1045066045066045,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7678,1,0.21558783097244635,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7679,9,0.11819493637675459,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7680,7,0.4972098608462245,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7681,1,0.2451659451659452,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7682,6,0.2421436588103255,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7683,7,0.4268612046389824,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7684,6,0.4421442144214422,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7685,1,0.36967270300603633,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7686,9,0.20229076479076477,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7687,7,0.13200975269940787,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7688,6,0.30777656078860893,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7689,1,0.279618216058894,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7690,6,0.21890331890331893,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7691,4,0.3045057314720236,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7692,3,0.15133149678604224,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7693,6,0.21806298276886515,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7694,8,0.1622377622377622,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7695,4,0.3506394217403391,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7696,6,0.2281721322817213,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7697,6,0.19499876816949985,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7698,4,0.14851214851214853,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7699,3,0.2747208931419458,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7700,1,0.20083184789067143,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7701,4,0.1618595594499209,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7702,8,0.17427438946426288,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7703,1,0.2734848484848485,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7704,8,0.19143819143819146,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7705,8,0.16017316017316016,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7706,6,0.16864851042066228,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7707,1,0.2365210547028729,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7708,9,0.2401218062982769,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7709,2,0.34674012855831043,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7710,6,0.2421436588103255,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7711,1,0.15933528836754643,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
